x_m,y_m,w_tr_right_m,w_tr_left_m,curvature
-52.74927478539293,-41.29541262317875,1.1,1.1,5.017547072251904e-05
-53.13285309816786,-41.39817720927172,1.1,1.1,5.312619658088921e-05
-53.51642950527611,-41.5009500532538,1.1,1.1,5.576849384858274e-05
-53.90000416552317,-41.60373147273606,1.1,1.1,5.8386866700035626e-05
-54.28357692010354,-41.70652194413521,1.1,1.1,6.1248370998742e-05
-54.66714776901718,-41.809321864465126,1.1,1.1,6.407720181546938e-05
-55.050716712264126,-41.9121317895453,1.1,1.1,6.678436329602315e-05
-55.43428367044156,-42.014952036986834,1.1,1.1,6.954782458425422e-05
-55.81784872295231,-42.11778316260915,1.1,1.1,7.237634368197353e-05
-56.2014118697963,-42.22062556342622,1.1,1.1,7.502681214748347e-05
-56.58497295216807,-42.32347971585464,1.1,1.1,7.773357280901807e-05
-56.96853204947031,-42.42634593750559,1.1,1.1,8.065075798438303e-05
-57.35208908230032,-42.52922486360128,1.1,1.1,8.347882859554327e-05
-57.735644130060805,-42.63211681175285,1.1,1.1,8.621781596914883e-05
-58.11919703394626,-42.73502233777971,1.1,1.1,8.876987307114132e-05
-58.502747873359446,-42.837941759293045,1.1,1.1,9.156491085470116e-05
-58.88629664830032,-42.940875552709485,1.1,1.1,9.454661315847598e-05
-59.269843279366185,-43.0438242738485,1.1,1.1,9.71308390677842e-05
-59.65338776655699,-43.14678824032121,1.1,1.1,0.0001058853569753901
-60.036930109872735,-43.24976792854429,1.1,1.1,0.00017833015547908982
-60.42046911827175,-43.35276746746229,1.1,1.1,0.00038554019662374525
-60.80399446939265,-43.4558220325066,1.1,1.1,0.00069660973023733
-61.18749115611008,-43.55898260026176,1.1,1.1,0.001034147044616435
-61.57094393309039,-43.66230030611786,1.1,1.1,0.0013716712621304077
-61.95433779320817,-43.76582612665948,1.1,1.1,0.0017094663869317453
-62.337657570532514,-43.86961119727669,1.1,1.1,0.0020472968416949612
-62.7208881785353,-43.9737066533596,1.1,1.1,0.002385046972968912
-63.10401453068839,-44.07816347149277,1.1,1.1,0.002722876141681025
-63.48702146106088,-44.18303286646905,1.1,1.1,0.0030607541112968183
-63.86989388312462,-44.28836573547024,1.1,1.1,0.003398768989982828
-64.25261663094868,-44.39421337269197,1.1,1.1,0.0037365533327682874
-64.63517469740773,-44.50062667531605,1.1,1.1,0.004074533618571698
-65.01755291657084,-44.60765677873252,1.1,1.1,0.004412978851973346
-65.39973620190987,-44.71535481833154,1.1,1.1,0.004751049700114065
-65.78170930809112,-44.82377192950319,1.1,1.1,0.00508878230735832
-66.16345730739206,-44.932959009429226,1.1,1.1,0.0054269336441497475
-66.54496503388171,-45.04296727290255,1.1,1.1,0.005762613126614705
-66.92621732162918,-45.153847775910464,1.1,1.1,0.005972644490886635
-67.30719956052305,-45.26565006578749,1.1,1.1,0.005765324998563023
-67.68791969084123,-45.37835127453309,1.1,1.1,0.00507580693901585
-68.06841796979303,-45.49182356367199,1.1,1.1,0.004185442688631341
-68.44873743368503,-45.60593107504819,1.1,1.1,0.003282008658660727
-68.82892096001824,-45.72053810931126,1.1,1.1,0.002378284974354978
-69.20901142629369,-45.8355088083052,1.1,1.1,0.001474535905185513
-69.58905186881795,-45.9507072344712,1.1,1.1,0.0005713991969231321
-69.96908508568926,-46.06599768845884,1.1,1.1,-0.00033164242467589953
-70.34915403381143,-46.1812443121121,1.1,1.1,-0.0012347118865167763
-70.72930159068547,-46.29631124727498,1.1,1.1,-0.0021372912768178147
-71.10957071321515,-46.41106263579147,1.1,1.1,-0.003039420266766715
-71.4900043583043,-46.52536277831116,1.1,1.1,-0.003941453083024273
-71.87064540345393,-46.63907573727521,1.1,1.1,-0.004842909145485145
-72.25153672616509,-46.752065654527655,1.1,1.1,-0.005743521506707887
-72.6327212833415,-46.86419683071806,1.1,1.1,-0.006643780865514762
-73.01424203188701,-46.97533340769039,1.1,1.1,-0.0075434148443419
-73.39614176989987,-47.085339447885865,1.1,1.1,-0.009224512802670257
-73.77846353368665,-47.19407917255129,1.1,1.1,-0.050271354560143734
-74.16122121873379,-47.30089401503211,1.1,1.1,-0.2285422613986125
-74.54302932593887,-47.379923442825365,1.1,1.1,-0.5843232781261346
-74.9205106168746,-47.3694310007151,1.1,1.1,-0.8090005512031165
-75.2868238274479,-47.22289301204104,1.1,1.1,-0.6316742956491336
-75.62057975448423,-46.97265284925174,1.1,1.1,-0.4587523493148796
-75.89759739307605,-46.67109903711896,1.1,1.1,-0.4005083676170079
-76.11357700330181,-46.34407781564533,1.1,1.1,-0.35273677711630164
-76.28056239878087,-45.99561593799591,1.1,1.1,-0.2708276918902442
-76.41108246471349,-45.62909254826484,1.1,1.1,-0.17563131728067147
-76.51766783316106,-45.24789306336582,1.1,1.1,-0.07864923113362482
-76.61331364244612,-44.85703955030704,1.1,1.1,0.01798581811293562
-76.71210014927796,-44.465377161131805,1.1,1.1,0.11779911796741882
-76.82826204877239,-44.08229622736867,1.1,1.1,0.22695577002334938
-76.97603435365633,-43.71718692174063,1.1,1.1,0.3256991099314416
-77.16938560092811,-43.37930157374515,1.1,1.1,0.34940591238800167
-77.411002621846,-43.07204306890745,1.1,1.1,0.2825194667392622
-77.68835303748739,-42.79092387973213,1.1,1.1,0.17705110183333045
-77.987540726189,-42.52928044554704,1.1,1.1,0.06146077193346459
-78.29349972513468,-42.27387664059346,1.1,1.1,-0.02809801764647168
-78.59362206395569,-42.012490789025605,1.1,1.1,-0.05892066868845764
-78.88647396665964,-41.74378265132554,1.1,1.1,-0.052730566322853646
-79.17345363679357,-41.46917028173527,1.1,1.1,-0.04016608787593829
-79.45595943671013,-41.19007165509405,1.1,1.1,-0.027548885162125215
-79.73538949055369,-40.90790482564384,1.1,1.1,-0.014921307144172636
-80.01314224007962,-40.62408768882112,1.1,1.1,-0.002295071575571628
-80.29061588883505,-40.340038378270656,1.1,1.1,0.010335073629950104
-80.56920879917261,-40.05717471002613,1.1,1.1,0.022522213594650013
-80.85031925404219,-39.776914817732326,1.1,1.1,0.030418149313030024
-81.13514480616664,-39.50047165825137,1.1,1.1,0.029541188655832957
-81.42338944198336,-39.22753214642305,1.1,1.1,0.02220304821429169
-81.7140833359416,-38.95709461618193,1.1,1.1,0.013328789307897482
-82.00625340697655,-38.68815430475413,1.1,1.1,0.004456920754511399
-82.29892649462067,-38.419706369963016,1.1,1.1,-0.004409579879588387
-82.59112951780921,-38.15074581082641,1.1,1.1,-0.013277378818182414
-82.88188939547733,-37.88026778516766,1.1,1.1,-0.02215062159607055
-83.17023288775475,-37.60726737140733,1.1,1.1,-0.02986655745371288
-83.45518707238226,-37.33073988617439,1.1,1.1,-0.03061525213358757
-83.73628109087643,-37.05021193009642,1.1,1.1,-0.01976777281918512
-84.01505432492661,-36.767337066059966,1.1,1.1,-0.00198086261851491
-84.29354821999793,-36.48430061736689,1.1,1.1,0.01697407737339085
-84.57380445976386,-36.20328782791631,1.1,1.1,0.03431935815115794
-84.8578613135784,-35.92648005087116,1.1,1.1,0.04470729154984512
-85.14705378037598,-35.65528914705657,1.1,1.1,0.04553496873291311
-85.44115302134564,-35.38941465635435,1.1,1.1,0.04162219075899625
-85.73971962150469,-35.12832545357132,1.1,1.1,0.03741408540274109
-86.04231400706499,-34.87149033411153,1.1,1.1,0.035414691504709536
-86.34856933718437,-34.61851315750723,1.1,1.1,0.03794735882271371
-86.65865188128356,-34.369985871480814,1.1,1.1,0.043858892257984367
-86.97296484667764,-34.12694007694567,1.1,1.1,0.05066100099757208
