x_m,y_m,w_tr_right_m,w_tr_left_m,curvature
-71.73920087095456,47.281765211216445,1.1,1.1,0.004293534171137137
-72.02018103450709,47.56316996872749,1.1,1.1,0.004578835883699608
-72.30169239795866,47.84408179309879,1.1,1.1,0.004863628177051962
-72.58376710220466,48.12446894121821,1.1,1.1,0.004952145686659247
-72.86643720858396,48.40429959041692,1.1,1.1,0.004087479840305948
-73.14963573037875,48.683618292431305,1.1,1.1,0.00180511834072774
-73.43301158399541,48.96268861851567,1.1,1.1,-0.0012394326655183962
-73.71616316735371,49.24181312269366,1.1,1.1,-0.004389538038332541
-73.99868879881666,49.52129427943226,1.1,1.1,-0.007550539893067809
-74.28018695586066,49.80143464275512,1.1,1.1,-0.010779720260767591
-74.56025595684872,50.082536766685855,1.1,1.1,-0.017905450754441315
-74.83847423097588,50.36492977717658,1.1,1.1,-0.03889281467292368
-75.11298516418756,50.65086632139512,1.1,1.1,-0.07637647252783428
-75.37955132946264,50.9457899055102,1.1,1.1,-0.12925356543297165
-75.63370371030787,51.255443805230655,1.1,1.1,-0.23162704598960582
-75.86246239701535,51.585213052571234,1.1,1.1,-0.43576369529277054
-76.02803271964164,51.93943778221657,1.1,1.1,-0.7168952219543321
-76.08812195356482,52.32226862485863,1.1,1.1,-0.8793996788287173
-76.00649139823248,52.72013289402634,1.1,1.1,-1.1059506727005695
-75.77804505101929,53.02828150195576,1.1,1.1,-1.3501674015717562
-75.4201704999323,53.1514411174155,1.1,1.1,-0.6596090614845354
-75.0107297007509,53.18263504983921,1.1,1.1,-0.12351115689833156
-74.6085742242518,53.21589626238503,1.1,1.1,0.04190237938315969
-74.2141051156186,53.25718999387664,1.1,1.1,0.0430146348695381
-73.82268533466674,53.30488732145472,1.1,1.1,0.030161521075898003
-73.43081208068446,53.35731469096692,1.1,1.1,0.017864748722970288
-73.03806330552675,53.41267738344951,1.1,1.1,0.006336951760241544
-72.64453511365336,53.46916023387394,1.1,1.1,-0.0049556435453418
-72.25032345041079,53.52494815676838,1.1,1.1,-0.016183346527998653
-71.85552449981546,53.57822606666105,1.1,1.1,-0.02740843541619288
-71.46023428677049,53.62717879852339,1.1,1.1,-0.03729037034850096
-71.0645485179523,53.67000526885789,1.1,1.1,-0.04227184811872233
-70.66853855569569,53.70579264440989,1.1,1.1,-0.04128109634188322
-70.27223709779285,53.73502900536222,1.1,1.1,-0.03765634712559003
